"id","business_name","coord_x","coord_y","full_address"
"3000000-101-2009-00428","동묘집","201235.277092883    ","452157.837693456    ","서울특별시 종로구 창신동 330-49 1층 "
"3000000-101-2009-00430","오한수 우육면가 오피시아점","197713.264843734    ","451938.037703258    ","서울특별시 종로구 신문로1가 163 지하1층 B010,011 "
"3000000-101-2009-00431","서촌뜰애우 곱창타운별관","197442.980237257    ","452682.304026788    ","서울특별시 종로구 내자동 4 "
"3000000-101-2009-00434","종로등심","200406.50583577     ","452008.069610976    ","서울특별시 종로구 종로5가 247-2 "
"3000000-101-2009-00436","비에이치씨(BHC)","199658.55506796     ","453782.816291273    ","서울특별시 종로구 명륜1가 83-5 "
"3000000-101-2009-00438","최부자 보쌈","199101.018897349    ","451955.858910599    ","서울특별시 종로구 관수동 39-1 (지상1층) "
"3000000-101-2009-00440","오복","199101.018897349    ","451955.858910599    ","서울특별시 종로구 관수동 39-1 "
"3000000-101-2009-00445","한쌈족보","199019.592122356    ","451876.791431484    ","서울특별시 종로구 관수동 144 지상1층 "
"3000000-101-2009-00448","음악의숲","197377.646438472    ","453030.561054384    ","서울특별시 종로구 통인동 141-2 지하1층 "
"3000000-101-2009-00452","오동잎감자탕","201588.786483466    ","452375.011823091    ","서울특별시 종로구 숭인동 218 "
"3000000-101-2009-00455","마리오","199902.824769687    ","453348.233170816    ","서울특별시 종로구 명륜4가 164-1 "
"3000000-101-2009-00460","예린","197677.671306891    ","452095.674793395    ","서울특별시 종로구 당주동 167-1 (지상3층) "
"3000000-101-2009-00463","훈이네밥상","197573.030749573    ","452175.335781858    ","서울특별시 종로구 당주동 100-0 세종빌딩 지하1층123호 "
"3000000-101-2009-00465","뚝배기 비빔밥","199564.050486868    ","453996.071147072    ","서울특별시 종로구 명륜1가 10-43 "
"3000000-101-2009-00472","수련","199109.027759236    ","452420.869552965    ","서울특별시 종로구 익선동 108 "
"3000000-101-2009-00474","동막골","201627.84114401     ","452180.399029756    ","서울특별시 종로구 숭인동 232-3 (지상 1층) "
"3000000-101-2009-00475","골목흙돼지","201633.605833878    ","452465.228032446    ","서울특별시 종로구 숭인동 177-2 (지상 1층) "
"3000000-101-2009-00477","레에스티우(L'estiu)","197406.064032456    ","453239.584487207    ","서울특별시 종로구 창성동 158-2 1층 "
"3000000-101-2009-00479","삼형제쭈꾸미 대학로점","200311.616334189    ","453225.995421576    ","서울특별시 종로구 동숭동 128-5 "
"3000000-101-2009-00486","아이자와","197567.849954354    ","452567.159554494    ","서울특별시 종로구 적선동 80 지하1층 13호 "
"3000000-101-2009-00487","쌍떼","199670.979884558    ","452221.775006084    ","서울특별시 종로구 인의동 112-2 3층 313호 "
"3000000-101-2009-00493","카오리","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르 211-1 "
"3000000-101-2009-00497","슈퍼이야이야 안국점","198523.909635042    ","452756.595570688    ","서울특별시 종로구 안국동 84 지상1층 "
"3000000-101-2009-00498","쇠고집","198726.499106154    ","452168.545606531    ","서울특별시 종로구 인사동 141-2 지상1층 "
"3000000-101-2009-00499","천강에 비친 달","198726.499106154    ","452168.545606531    ","서울특별시 종로구 인사동 141-2 지상1층 "
"3000000-101-2009-00502","라무진 경복궁점","197411.165595466    ","452864.962932176    ","서울특별시 종로구 체부동 30 2층 "
"3000000-101-2009-00504","케이쌍화(K SSANG HWA)","200451.843991699    ","452039.919923126    ","서울특별시 종로구 종로5가 265-4 "
"3000000-101-2009-00505","(주) 플로라에프앤비","197282.600883573    ","453488.220835563    ","서울특별시 종로구 신교동 59 "
"3000000-101-2009-00507","더 그린테이블","198916.621582172    ","452826.94095916     ","서울특별시 종로구 원서동 229 "
"3000000-101-2010-00002","오마쥬","197588.672695031    ","452846.004594407    ","서울특별시 종로구 통의동 35-21 (지상1층) "
"3000000-101-2010-00003","뽀글 뚝배기 냠냠 비빔밥","199554.116133013    ","453978.179489681    ","서울특별시 종로구 명륜3가 2-24 (지상 1층) "
"3000000-101-2010-00008","에프터 워크 33","199148.374806424    ","452695.154921112    ","서울특별시 종로구 권농동 157 "
"3000000-101-2010-00016","종로강남한의원 식품사업부 더쌍화","200437.791411086    ","452034.067982543    ","서울특별시 종로구 종로5가 265-18 "
"3000000-101-2010-00019","is(이즈)","199864.985258871    ","454073.782893168    ","서울특별시 종로구 명륜1가 32-7 "
"3000000-101-2010-00021","미미 대구왕뽈찜","196854.705452639    ","451751.300961116    ","서울특별시 종로구 교남동 39-2 "
"3000000-101-2010-00022","동남식당","199302.257282572    ","451913.125046978    ","서울특별시 종로구 장사동 38-1 "
"3000000-101-2010-00025","구테이블 한정식","198594.595036101    ","452537.30911116     ","서울특별시 종로구 관훈동 86 "
"3000000-101-2010-00031","백패커스 비스트로 카페","201956.888133032    ","452755.072729623    ","서울특별시 종로구 숭인동 1233 "
"3000000-101-2010-00033","메가네","201087.543972887    ","452263.827782154    ","서울특별시 종로구 창신동 181-2 "
"3000000-101-2010-00038","열차집","198409.99322661     ","452157.297921599    ","서울특별시 종로구 공평동 130-1 "
"3000000-101-2010-00040","미당순두부","198882.609426504    ","451824.388948696    ","서울특별시 종로구 관철동 33-13 (1,2층) "
"3000000-101-2010-00041","크리스탈","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 "
"3000000-101-2010-00042","홍복성","198324.653631679    ","452252.812389497    ","서울특별시 종로구 수송동 58 두산위브파빌리온 "
"3000000-101-2010-00044","중경삼림","198750.982842945    ","453130.562550971    ","서울특별시 종로구 계동 79-6 "
"3000000-101-2010-00045","평가옥","197662.503910553    ","452189.09236786     ","서울특별시 종로구 당주동 5 로얄빌딩 "
"3000000-101-2010-00048","프레드매스","197329.898847331    ","452432.501606302    ","서울특별시 종로구 내수동 95 파크팰리스 1층 116호"
"3000000-101-2010-00052","창신 맛타운","200968.550254504    ","452407.891182268    ","서울특별시 종로구 창신동 131-69 "
"3000000-101-2010-00055","하코야","197637.6027446      ","452274.751389446    ","서울특별시 종로구 내수동 1 대성빌딩 1층 "
"3000000-101-2010-00056","오아시스","197401.596779127    ","452694.427224155    ","서울특별시 종로구 체부동 192 "
"3000000-101-2010-00061","방아다리 감자국","200335.45672625     ","452277.336984569    ","서울특별시 종로구 종로6가 238-2 "
"3000000-101-2010-00062","소문난 막국수","201627.475436833    ","452363.525911978    ","서울특별시 종로구 숭인동 228-5 1층 "
"3000000-101-2010-00067","니카이 야스미","199896.514077918    ","453357.586855699    ","서울특별시 종로구 명륜4가 173-2 "
"3000000-101-2010-00070","제비꽃 다방","196791.150993539    ","454517.364202652    ","서울특별시 종로구 부암동 274-1 "
"3000000-101-2010-00071","FATUM 파툼 1","198355.983210017    ","453434.482540853    ","서울특별시 종로구 삼청동 63-15 "
"3000000-101-2010-00073","뉴믹스커피 안국","198781.44090469     ","453016.258422822    ","서울특별시 종로구 계동 140-43 "
"3000000-101-2010-00074","헬로키티 커피","199905.311325715    ","453406.126611279    ","서울특별시 종로구 명륜4가 58-2 "
"3000000-101-2010-00077","피자햄버거집-PB","200923.604648638    ","452412.127626996    ","서울특별시 종로구 창신동 131-4 1층 "
"3000000-101-2010-00080","피자헤븐 종로 성대점","199678.15057905     ","453590.881181613    ","서울특별시 종로구 명륜2가 135 1층 "
"3000000-101-2010-00085","명동 닭한마리 지경자","200458.935641946    ","452006.754316504    ","서울특별시 종로구 종로5가 265-7 "
"3000000-101-2010-00086","만남의 광장","199202.589613171    ","452121.344940936    ","서울특별시 종로구 묘동 197-1 외 3필지 "
"3000000-101-2010-00089","본도시락(대학로점)","200279.216755423    ","453107.344919532    ","서울특별시 종로구 동숭동 1-181 1층 "
"3000000-101-2010-00093","밥은화","199476.769253646    ","454067.453621229    ","서울특별시 종로구 명륜3가 1-7 "
"3000000-101-2010-00095","카스크루트","200045.690907045    ","453525.229351241    ","서울특별시 종로구 혜화동 167-3 "
"3000000-101-2010-00096","싸다김밥 혜화역점","200045.690907045    ","453525.229351241    ","서울특별시 종로구 혜화동 167-3 "
"3000000-101-2010-00097","광장 동문 육회","200053.026130435    ","452020.326235601    ","서울특별시 종로구 종로5가 138-30 "
"3000000-101-2010-00098","Hu's  table (후스 테이블)","198883.277933574    ","453038.881980642    ","서울특별시 종로구 계동 140-4 "
"3000000-101-2010-00103","나무향기","197607.398336321    ","452120.026024435    ","서울특별시 종로구 당주동 145 "
"3000000-101-2010-00105","네와 빨짜","201027.02726764     ","452266.680928905    ","서울특별시 종로구 창신동 143-12 "
"3000000-101-2010-00107","파툼 8","198355.983210017    ","453434.482540853    ","서울특별시 종로구 삼청동 63-15 "
"3000000-101-2010-00111","부대통령뚝배기 상명대점","196036.761890225    ","455409.412552314    ","서울특별시 종로구 홍지동 55-1 "
"3000000-101-2010-00114","삼청 순대국 추어탕","198329.085433716    ","453573.920813622    ","서울특별시 종로구 삼청동 98-1 "
"3000000-101-2010-00115","뚱띵퓨전포차","201792.28928117     ","452524.936664782    ","서울특별시 종로구 숭인동 1047 2층 "
"3000000-101-2010-00116","종로뼈해장국","199099.065657983    ","452057.934450913    ","서울특별시 종로구 돈의동 168 "
"3000000-101-2010-00118","틈새라면","199857.061677896    ","453424.659149132    ","서울특별시 종로구 명륜2가 192-3 1층 "
"3000000-101-2010-00119","오레노 야끼 종로점","198283.052993003    ","452302.428958646    ","서울특별시 종로구 수송동 46-25 1층 "
"3000000-101-2010-00120","양가곱창","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 "
"3000000-101-2010-00122","퀸즈베이커리(삼청점)","198333.081126501    ","453065.323647547    ","서울특별시 종로구 소격동 119-1 "
"3000000-101-2010-00123","토방","197366.722709885    ","453296.7632083      ","서울특별시 종로구 효자동 30 "
"3000000-101-2010-00124","심야식당","199897.979821888    ","453388.948432583    ","서울특별시 종로구 명륜4가 60-1 1층 "
"3000000-101-2010-00127","마산해물아구찜","198568.866194416    ","453025.986591057    ","서울특별시 종로구 재동 9 "
"3000000-101-2010-00131","레드차이나","201295.197344796    ","452425.608757447    ","서울특별시 종로구 창신동 243 "
"3000000-101-2010-00134","서촌 뜰애우 곱창타운","197422.967339601    ","452697.065589797    ","서울특별시 종로구 체부동 189 "
"3000000-101-2010-00138","혜화동 열두달","199849.648054927    ","453366.872557716    ","서울특별시 종로구 명륜4가 188-24 "
"3000000-101-2010-00145","통영굴밥","197567.849954354    ","452567.159554494    ","서울특별시 종로구 적선동 80 (지하1층, 3호) "
"3000000-101-2010-00146","해변마을 2","198568.77792237     ","451891.299622979    ","서울특별시 종로구 관철동 19-20 "
"3000000-101-2010-00148","카페우디 덕수궁점","197713.264843734    ","451938.037703258    ","서울특별시 종로구 신문로1가 163 지하 104 "
"3000000-101-2010-00149","PP&F 피피앤에프","199779.552100504    ","454185.615565081    ","서울특별시 종로구 명륜1가 5 1층 "
"3000000-101-2010-00152","카페 다오","200153.40019537     ","453545.334155691    ","서울특별시 종로구 혜화동 163-30 "
"3000000-101-2010-00158","숯불꼼장어","199098.910285854    ","452235.493974977    ","서울특별시 종로구 돈의동 65-2 "
"3000000-101-2010-00159","애호락","198745.935360015    ","452984.690639704    ","서울특별시 종로구 계동 107-1 "
"3000000-101-2010-00161","도원","200524.198214593    ","452262.352886301    ","서울특별시 종로구 종로6가 182-1 "
"3000000-101-2010-00174","우정식당","201915.561938185    ","452853.209242895    ","서울특별시 종로구 숭인동 342 "
"3000000-101-2010-00175","비비큐 창신점","201258.261997178    ","452964.804509485    ","서울특별시 종로구 창신동 17-29 새마을금고 "
"3000000-101-2010-00178","코코닭","197180.278856058    ","452699.97739088     ","서울특별시 종로구 필운동 136-1 1층 "
"3000000-101-2010-00181","하림맥시칸치킨@구구푸드","200425.667167102    ","452653.35124879     ","서울특별시 종로구 이화동 17-3 1층 "
"3000000-101-2010-00189","장호왕곱창","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르종로타운  지하2층(206,207) "
"3000000-101-2010-00190","광화문 양꼬치 동베이","197726.11781315     ","452078.157509422    ","서울특별시 종로구 당주동 37-6 (지상2층) "
"3000000-101-2010-00193","공주닭발","201166.828062087    ","452013.548175183    ","서울특별시 종로구 창신동 411-16 "
"3000000-101-2010-00194","은성회집","199816.770134674    ","451999.530839582    ","서울특별시 종로구 예지동 2-1 (광장시장내 45-1호) "
"3000000-101-2010-00198","Ristretto","199765.996049054    ","454196.728179384    ","서울특별시 종로구 명륜1가 5-3 지하1층 "
"3000000-101-2010-00199","카페루미 종로점","198634.448738072    ","451889.198243161    ","서울특별시 종로구 관철동 19-7 3층 "
"3000000-101-2010-00202","백제고기집","200256.011214155    ","452257.768838971    ","서울특별시 종로구 효제동 219-1 (지상1층) "
"3000000-101-2010-00213","제일옥","201286.70868374     ","452102.320264137    ","서울특별시 종로구 창신동 392-1 1층 "
"3000000-101-2010-00218","원조소문난집 국밥전문","198893.401095166    ","452244.543260252    ","서울특별시 종로구 낙원동 241-12 지상1층 "
"3000000-101-2010-00220","사과나무","200977.600002835    ","452214.098369173    ","서울특별시 종로구 창신동 538-1 (지상2층) "
"3000000-101-2010-00230","국수나무 창신점","201258.062657124    ","452787.132831042    ","서울특별시 종로구 창신동 23-76 104호 "
"3000000-101-2010-00232","미향아구찜","200001.843693984    ","453560.811276261    ","서울특별시 종로구 명륜2가 18 ,19번지(지상2층) "
"3000000-101-2010-00233","서촌국수","197228.828008117    ","453156.52865019     ","서울특별시 종로구 통인동 29-1 "
"3000000-101-2010-00234","이림회관","198950.620821479    ","452163.69208989     ","서울특별시 종로구 낙원동 212 (지상1층) "
"3000000-101-2010-00241","오이초이","197338.222707034    ","452927.106746234    ","서울특별시 종로구 체부동 18-9 "
"3000000-101-2010-00243","콩지 pot지","198548.857970445    ","452950.145982635    ","서울특별시 종로구 재동 34-1 "
"3000000-101-2010-00246","삼대","199065.194490111    ","452275.343756565    ","서울특별시 종로구 돈의동 28 "
"3000000-101-2010-00248","토리아에즈 대학로점","199841.54361709     ","453469.77332524     ","서울특별시 종로구 명륜2가 195-9 "
"3000000-101-2010-00252","파란대문","196742.52994903     ","454719.195557572    ","서울특별시 종로구 부암동 219-2 1층 "
"3000000-101-2010-00254","아지매김밥 앤 토스트","201332.195970872    ","452499.372068424    ","서울특별시 종로구 숭인동 81-12 (지상1층) "
"3000000-101-2010-00258","느티나무","197432.785842717    ","452104.764649334    ","서울특별시 종로구 신문로2가 1-141 1층 "
"3000000-101-2010-00260","인사동 석쇠구이","198687.769310012    ","452179.366566793    ","서울특별시 종로구 인사동 153-5 (지상1층) "
"3000000-101-2010-00261","돌솥 추어탕","197240.7228834      ","452749.971303625    ","서울특별시 종로구 필운동 184-3 "
"3000000-101-2010-00262","더 미","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르 313-1.2, 314-1.2,315-1.2, 316, 317-1.2, 318-1.2, 319-1 "
"3000000-101-2010-00266","콴쒸이","197482.205329945    ","451938.30792481     ","서울특별시 종로구 신문로1가 226 지하 1층 "
"3000000-101-2010-00267","옥이네 칼국수","197650.653736722    ","452368.519288991    ","서울특별시 종로구 도렴동 60 지하1층 18호 "
"3000000-101-2010-00269","진아춘","199978.034140872    ","453394.029120031    ","서울특별시 종로구 명륜4가 66-2 "
"3000000-101-2010-00271","아데쏘(Adesso)","197398.449116783    ","452068.544653453    ","서울특별시 종로구 신문로2가 1-152 지하1층 "
"3000000-101-2010-00272","마가리(MAGARI)","200140.883358529    ","452606.023320068    ","서울특별시 종로구 연건동 190-9 1층 "
"3000000-101-2010-00273","비바","199109.01162996     ","452037.164239488    ","서울특별시 종로구 종로3가 12-1 지하1층 "
"3000000-101-2010-00274","종로 불돼지","198614.61995563     ","451842.501561085    ","서울특별시 종로구 관철동 155 "
"3000000-101-2010-00278","능라밥상","197413.260397461    ","451896.027279239    ","서울특별시 종로구 신문로2가 92 (LG 광화문빙딜 아케이드 지하1층) "
"3000000-101-2010-00283","모노커피","199929.415507773    ","453328.584287403    ","서울특별시 종로구 명륜4가 77-2 1층 "
"3000000-101-2010-00285","Tea story (티스토리)","199211.709741799    ","452227.334526168    ","서울특별시 종로구 묘동 88-1 "
"3000000-101-2010-00289","가츠라","197413.260397461    ","451896.027279239    ","서울특별시 종로구 신문로2가 92 "
"3000000-101-2010-00295","미정국수0410 종각점","198563.610000334    ","451950.870392071    ","서울특별시 종로구 관철동 16-10 지상1층 "
"3000000-101-2010-00297","진도해물","199963.38074965     ","452199.619160761    ","서울특별시 종로구 연지동 258-9 1층 "
"3000000-101-2010-00299","cafe-D55","198283.792302322    ","453347.615357188    ","서울특별시 종로구 팔판동 55 1-2층 "
"3000000-101-2010-00300","돈초리&생선생","197541.418168655    ","452115.300046799    ","서울특별시 종로구 신문로1가 238 신문로빌딩 B24 "
"3000000-101-2010-00301","유성","199002.707105102    ","452158.870410214    ","서울특별시 종로구 낙원동 148 (지상2층) "
"3000000-101-2010-00306","쉬는 시간","197241.377841732    ","453043.708084995    ","서울특별시 종로구 통인동 72 "
"3000000-101-2010-00313","인사동 교자","198601.067420245    ","452389.59508273     ","서울특별시 종로구 관훈동 192-13 (지하1층) "
"3000000-101-2010-00314","잔치마당","199045.274745586    ","452435.570696403    ","서울특별시 종로구 익선동 125-2 1층 "
"3000000-101-2010-00317","로사","196600.339876138    ","455039.017929861    ","서울특별시 종로구 부암동 185-6 (지상2층) "
"3000000-101-2010-00318","할매국수","199278.043882385    ","451978.727050146    ","서울특별시 종로구 종로3가 140-1 "
"3000000-101-2010-00320","하늘김밥","198367.959178057    ","452928.004384813    ","서울특별시 종로구 안국동 17-18 (1층) "
"3000000-101-2010-00331","찬스 사주작명카페","198474.829762575    ","452524.107493957    ","서울특별시 종로구 관훈동 146-1 (지상 2층) "
"3000000-101-2010-00333","주식회사 김삼보","197765.381130547    ","452102.738799969    ","서울특별시 종로구 당주동 21-1 (지하 1층) "
"3000000-101-2010-00336","126 멘션(126 Mansion)","198205.428145167    ","453375.348498347    ","서울특별시 종로구 팔판동 126 (지상1층) "
"3000000-101-2010-00338","낭풍 김치찌개","200001.066081482    ","453379.092083819    ","서울특별시 종로구 명륜4가 38 1,2층 "
"3000000-101-2010-00339","서촌 전통순대국","197198.964247517    ","452710.535969021    ","서울특별시 종로구 필운동 148-1 1층 "
"3000000-101-2010-00341","고희케이터링 협동조합","197453.18426894     ","453096.007416798    ","서울특별시 종로구 창성동 100 (1층) "
"3000000-101-2010-00342","작은마을","199423.071302496    ","454130.692380855    ","서울특별시 종로구 명륜3가 1-129 (지상1층) "
"3000000-101-2010-00353","이상한 집","199012.803737401    ","451961.523461766    ","서울특별시 종로구 종로3가 103-2 (지상 1층) "
"3000000-101-2010-00359","재동맥주","198645.346216008    ","452967.714143535    ","서울특별시 종로구 재동 45-2 (지상 1층) "
"3000000-101-2010-00360","진이민이 돈가스","197567.93800572     ","452276.454633376    ","서울특별시 종로구 내수동 167 대우빌딩  지하1층 112호 "
"3000000-101-2010-00361","송가네숯불갈비","200934.235347338    ","452311.439740729    ","서울특별시 종로구 창신동 582-39 1층 "
"3000000-101-2010-00363","(주)포씨드컴퍼니","196926.68583065     ","455811.550283118    ","서울특별시 종로구 평창동 273-1 (지하1층, 지상1층) "
"3000000-101-2010-00366","더 키친 일 뽀르노(The Kitchen IL Forno) 광화문점","198271.843790307    ","452533.899674194    ","서울특별시 종로구 수송동 85 서머셋팰리스 서울 (지상 1층 102호) "
"3000000-101-2010-00368","카페 4M(cafe 4M)","198504.890417586    ","452993.680609055    ","서울특별시 종로구 안국동 1 1층, 2층 "
"3000000-101-2010-00370","서울회관 특수부위","198390.802804951    ","452176.233368799    ","서울특별시 종로구 공평동 125-1 "
"3000000-101-2010-00371","담솥 안국점","198767.9832181      ","453057.484112566    ","서울특별시 종로구 계동 140-23 (지상 1층) "
"3000000-101-2010-00377","몽마르 언덕","200971.425717609    ","453113.875178674    ","서울특별시 종로구 창신동 703 창신쌍용아파트 2지구 상가단지 4층 404호"
"3000000-101-2010-00378","경복궁","198534.549198735    ","452256.166993396    ","서울특별시 종로구 관훈동 198-42 (지하 1층) "
"3000000-101-2010-00379","삿뽀로","198534.549198735    ","452256.166993396    ","서울특별시 종로구 관훈동 198-42 (지하 1층) "
"3000000-101-2010-00381","이밥","198836.478258698    ","452996.060757457    ","서울특별시 종로구 계동 140-49 (지상1층) "
"3000000-101-2010-00385","주니로사","200307.292873834    ","453104.038530112    ","서울특별시 종로구 동숭동 1-152 (지하 1층) "
"3000000-101-2010-00387","서촌 블루스","197447.456156345    ","452815.617054832    ","서울특별시 종로구 체부동 39-2 (지상2층) "
"3000000-101-2010-00390","귀엽 떡볶이","199159.679411       ","452041.504146287    ","서울특별시 종로구 종로3가 16 (1층) "
"3000000-101-2010-00392","공이네파전","201627.475436833    ","452363.525911978    ","서울특별시 종로구 숭인동 228-5 1층 "
"3000000-101-2010-00398","찬이네 칼국수","200367.091101753    ","452003.366332975    ","서울특별시 종로구 종로5가 225-1 (지상1층) "
"3000000-101-2010-00400","엄마김밥","201781.066324584    ","452512.805363874    ","서울특별시 종로구 숭인동 191 (용호B/D 지상1층) "
"3000000-101-2010-00402","우드스탁","198615.240770708    ","451870.397998134    ","서울특별시 종로구 관철동 173-2 (지하1층) "
"3000000-101-2010-00403","위치스 커피 Witch's Coffee 대학로점","199954.044722095    ","453701.572334399    ","서울특별시 종로구 명륜2가 237 명륜동주상복합아남아파트 301동 104,105호"
"3000000-101-2011-00003","친니＆바심","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 "
"3000000-101-2011-00004","반상","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 "
"3000000-101-2011-00005","설가온","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 "
"3000000-101-2011-00006","포77-1","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 "
"3000000-101-2011-00007","세종아띠","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 "
"3000000-101-2011-00008","포77","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 "
"3000000-101-2011-00009","카페 네스카페 세종문화회관점","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 세종문화회관 지하 1층 "
"3000000-101-2011-00011","철수포차","198940.012080452    ","452269.605908223    ","서울특별시 종로구 낙원동 102 (지상1층) "
"3000000-101-2011-00012","떡산 안국","198669.981033356    ","452859.694382639    ","서울특별시 종로구 재동 84-40 (지상1층) "
"3000000-101-2011-00014","3층 찌개 전문점","197301.12614106     ","451816.038182067    ","서울특별시 종로구 신문로2가 89-27 "
"3000000-101-2011-00017","왕순대","199745.039925794    ","452403.732064995    ","서울특별시 종로구 인의동 10 (지상1층) "
"3000000-101-2011-00018","시골전집","199159.679411       ","452041.504146287    ","서울특별시 종로구 종로3가 16 (지상1층) "
"3000000-101-2011-00019","금하낙지마당","200276.400690561    ","452295.927464242    ","서울특별시 종로구 효제동 145 (지상1층) "
"3000000-101-2011-00020","호세야","196467.975088253    ","452566.134030104    ","서울특별시 종로구 무악동 82 무악현대아파트상가 130-1호 "
"3000000-101-2011-00021","긴자 바이린","198205.416336649    ","452809.493492788    ","서울특별시 종로구 사간동 93 지상1층 "
"3000000-101-2011-00027","카페 르 뮤즈","197428.006298508    ","453288.141130858    ","서울특별시 종로구 효자동 43 (1층) "
"3000000-101-2011-00028","물결식당","199667.120909134    ","453592.273355784    ","서울특별시 종로구 명륜2가 135-3 지상1층 "
"3000000-101-2011-00029","치즈밥있슈","196099.306839597    ","455420.039784768    ","서울특별시 종로구 홍지동 59 (지상1층) "
"3000000-101-2011-00035","생일도","200265.939725719    ","452194.473113773    ","서울특별시 종로구 효제동 227-1 지상1층 "
"3000000-101-2011-00036","머노까머나레스토랑","199821.627625442    ","453360.147414481    ","서울특별시 종로구 명륜4가 187 (2층) "
"3000000-101-2011-00043","인사칼국수","198664.077706216    ","452262.193164637    ","서울특별시 종로구 인사동 188-4 "
"3000000-101-2011-00048","서촌계단집","197412.049158037    ","452671.677725159    ","서울특별시 종로구 내자동 11-1 (1층) "
"3000000-101-2011-00051","oh 마녀","200525.160797921    ","452231.31118379     ","서울특별시 종로구 종로6가 173 (지상2층) "
"3000000-101-2011-00061","유메오뎅 종로익선동점","199079.907986169    ","452265.640280035    ","서울특별시 종로구 돈의동 44-1 (지상1층) "
"3000000-101-2011-00063","행복한 식탁","197567.93800572     ","452276.454633376    ","서울특별시 종로구 내수동 167 대우빌딩 지하1층 116호 "
"3000000-101-2011-00064","거북이의 꿈","197373.90240487     ","452942.168698333    ","서울특별시 종로구 통인동 147-15 지상 1층 "
"3000000-101-2011-00068","뉴문","197367.911875328    ","452261.270918447    ","서울특별시 종로구 내수동 110-39 지상2층 "
"3000000-101-2011-00071","짱카페 대학로점","199857.061677896    ","453424.659149132    ","서울특별시 종로구 명륜2가 192-3 (지상1층) "
"3000000-101-2011-00072","황칠가 안국점","198662.716673122    ","452786.904794939    ","서울특별시 종로구 재동 109 지하1층 "
"3000000-101-2011-00074","테이트(Tate)","197289.657778725    ","452718.18461014     ","서울특별시 종로구 체부동 210-3 (지상1층) "
"3000000-101-2011-00077","사진관","198777.920411776    ","453213.67639824     ","서울특별시 종로구 계동 133-6 101호"
"3000000-101-2011-00078","비비큐(BBQ) 안국점","198994.692755164    ","453224.263909202    ","서울특별시 종로구 원서동 94 (1층) "
"3000000-101-2011-00079","모우","198978.477657575    ","452064.152601178    ","서울특별시 종로구 낙원동 203 지상3층 "
"3000000-101-2011-00083","대원","199410.28666716     ","451986.703024131    ","서울특별시 종로구 종로3가 162 (지상1층) "
"3000000-101-2011-00090","단아","198363.162319445    ","452937.361219409    ","서울특별시 종로구 안국동 21-1 (지상1층) "
"3000000-101-2011-00091","호금","196092.743907822    ","456198.595931715    ","서울특별시 종로구 구기동 110-1 지하1층 2호 "
"3000000-101-2011-00103","여수 오동도","198207.279003982    ","452082.344195698    ","서울특별시 종로구 청진동 136 (지하1층) "
"3000000-101-2011-00107","행복한집","198963.479329414    ","452103.707437261    ","서울특별시 종로구 낙원동 207 지하1층 105호 "
"3000000-101-2011-00109","어느 멋진날에 식사","199756.021302256    ","453372.926197056    ","서울특별시 종로구 명륜4가 196-11 (지상1층) "
"3000000-101-2011-00117","우성식당","201034.757515357    ","452093.12491135     ","서울특별시 종로구 창신동 459-30 (지상1층) "
"3000000-101-2011-00121","소문난 막창곱창","201416.64430679     ","452371.758065602    ","서울특별시 종로구 숭인동 99-2 1층 "
"3000000-101-2011-00125","무교동낙지Ⅱ","198119.023796404    ","452150.721723753    ","서울특별시 종로구 청진동 182-4 원일빌딩 2층 "
"3000000-101-2011-00126","신도세기 종로구청점","198322.819657278    ","452187.894724416    ","서울특별시 종로구 청진동 52-1 지상1층 "
"3000000-101-2011-00127","신도세기","198322.819657278    ","452187.894724416    ","서울특별시 종로구 청진동 52-1 (지상1층) "
"3000000-101-2011-00130","슬런치","198324.653631679    ","452252.812389497    ","서울특별시 종로구 수송동 58 두산위브파빌리온 229호(2층) "
"3000000-101-2011-00132","흥남부두","197612.310499417    ","452323.402658456    ","서울특별시 종로구 내수동 5 "
"3000000-101-2011-00134","갓텐스시 종로점","198656.933623902    ","451906.850293023    ","서울특별시 종로구 관철동 19-1 (지상1층) "
"3000000-101-2011-00135","강남복칼국수 대학로 직영점","200342.141588776    ","452866.401521097    ","서울특별시 종로구 동숭동 199-21 (1층) "
"3000000-101-2011-00142","효제동 소머리국밥","200491.814210231    ","452150.52723732     ","서울특별시 종로구 종로6가 244-16 윤빌딩 "
"3000000-101-2011-00146","바이오","196390.210727489    ","452284.341299091    ","서울특별시 종로구 교북동 1-14 (지상1층) "
